Annee;Appareil;Commandes;Impressions;Clics;Cout;PM;CA;Reseaurechercher;Mois
2018;Ordinateurs;3;12729;253;75;3;170;35,65 %;mars
2018;Téléphones mobiles;3;5996;172;48;2;185;36,00 %;avril
2018;Téléphones mobiles;3;15601;270;40;2;129;70,59 %;avril
2018;Téléphones mobiles;3;6287;93;7;3;164;12,06 %;juin
2018;Téléphones mobiles;3;14618;280;67;3;149;63,12 %;mai
2017;Téléphones mobiles;3;8893;253;99;2;251;57,80 %;novembre
2017;Ordinateurs;3;7316;198;74;2;62;52,92 %;novembre
2017;Ordinateurs;2;63304;515;46;2;213;43,79 %;decembre
2018;Téléphones mobiles;2;103492;1820;255;0;212;34,77 %;avril
2018;Tablettes;2;2927;87;27;2;274;67,93 %;janvier
2018;Ordinateurs;2;91147;406;71;4;229;12,94 %;septembre
2018;Téléphones mobiles;2;9966;131;7;3;392;12,68 %;mai
2017;Tablettes;2;2976;72;60;2;5;81,18 %;octobre
2017;Ordinateurs;2;68379;520;43;2;124;40,11 %;novembre
2017;Ordinateurs;2;11670;245;99;2;136;66,16 %;decembre
2017;Tablettes;2;131902;1584;97;3;2;22,31 %;janvier
2016;Tablettes;2;5435;214;123;2;2;37,62 %;janvier
2018;Téléphones mobiles;2;14129;215;63;2;37;77,09 %;janvier
2016;Tablettes;2;36771;597;148;2;2;12,98 %;fevrier
2017;Tablettes;2;32014;479;125;2;2;24,50 %;fevrier
2017;Tablettes;2;5395;170;99;3;2;33,27 %;fevrier
2017;Ordinateurs;2;422;25;12;2;2;79,62 %;fevrier
2018;Tablettes;2;17812;201;45;2;102;41,89 %;mars
2017;Tablettes;2;11942;219;68;3;2;25,01 %;mars
2016;Ordinateurs;2;185390;584;145;2;2;<10%;mars
2016;Tablettes;2;4662;186;106;3;2;19,57 %;mars
2017;Téléphones mobiles;2;2583;55;2;3;2;<10%;mars
2018;Ordinateurs;2;1625;23;5;2;247;23,61 %;mars
2018;Ordinateurs;2;397;10;4;2;92;81,19 %;mars
2018;Ordinateurs;2;5753;118;36;3;92;37,44 %;avril
2017;Tablettes;2;14167;207;52;2;2;<10%;avril
2016;Ordinateurs;2;188698;1555;285;2;2;22,96 %;avril
2016;Tablettes;2;30656;484;127;2;2;<10%;mai
2018;Téléphones mobiles;2;1141;21;3;2;287;41,18 %;mai
2017;Tablettes;2;16148;496;54;2;2;51,03 %;mai
2016;Tablettes;2;115061;1600;97;3;2;10,61 %;mai
2017;Tablettes;2;2467;90;48;3;2;79,79 %;mai
2017;Téléphones mobiles;2;1566;22;0;3;2;<10%;juin
2016;Téléphones mobiles;2;6134;107;4;3;2;<10%;juin
2016;Tablettes;2;3661;224;22;3;2;39,41 %;juin
2017;Ordinateurs;2;223;13;7;2;2;81,09 %;juin
2016;Tablettes;2;6143;158;91;3;2;25,62 %;juin
2018;Ordinateurs;2;5270;129;35;3;56;51,52 %;juin
2016;Tablettes;2;21154;279;73;2;2;<10%;juillet
2017;Téléphones mobiles;2;1748;50;2;3;2;<10%;juillet
2017;Tablettes;2;7848;180;68;2;2;<10%;juillet
2016;Téléphones mobiles;2;3051;56;1;3;2;<10%;aout
2017;Ordinateurs;2;199;6;3;1;2;86,52 %;aout
2016;Tablettes;2;4410;116;14;3;2;41,98 %;aout
2016;Tablettes;2;4716;121;74;3;2;45,21 %;septembre
2016;Téléphones mobiles;2;2027;348;99;1;2;71,55 %;septembre
2018;Tablettes;2;83;4;2;2;157;85,57 %;septembre
2016;Tablettes;2;16;4;2;2;2;53,33 %;septembre
2017;Téléphones mobiles;2;2829;15;1;5;2;20,54 %;septembre
2017;Téléphones mobiles;2;9691;159;84;2;2;41,39 %;octobre
2018;Tablettes;2;19515;129;20;3;105;<10%;octobre
2017;Téléphones mobiles;2;7610;221;55;3;2;11,61 %;octobre
2018;Tablettes;2;91535;863;60;1;138;0;octobre
2017;Téléphones mobiles;2;15317;325;122;2;132;79,07 %;novembre
2016;Tablettes;2;26772;575;70;2;2;52,94 %;novembre
2017;Tablettes;2;950;36;13;2;76;81,06 %;decembre
2017;Ordinateurs;2;15632;108;38;3;127;29,24 %;decembre
2017;Téléphones mobiles;2;10540;154;40;3;185;23,90 %;decembre
2016;Tablettes;2;22748;474;60;2;2;55,47 %;decembre
2016;Ordinateurs;2;118400;777;166;3;2;17,35 %;decembre
2018;Téléphones mobiles;2;8829;118;4;3;133;<10%;mai
2018;Téléphones mobiles;2;21570;717;62;2;114;29,45 %;octobre
2018;Tablettes;2;4689;66;26;2;121;41,58 %;mars
2018;Téléphones mobiles;2;17017;153;21;3;134;20,81 %;janvier
2018;Tablettes;2;7223;180;27;0;67;41,06 %;avril
2018;Tablettes;2;2514;55;13;3;61;35,96 %;avril
2018;Ordinateurs;2;10360;97;11;0;28;26,36 %;avril
2018;Ordinateurs;2;3417;75;14;3;59;45,06 %;octobre
2018;Téléphones mobiles;1;12584;218;69;3;82;36,67 %;juin
2018;Tablettes;1;3620;95;10;3;73;24,36 %;septembre
2017;Téléphones mobiles;1;88089;760;27;3;43;<10%;decembre
2018;Ordinateurs;1;2025;39;7;2;63;27,35 %;avril
2018;Ordinateurs;1;10899;106;9;3;230;16,52 %;mai
2018;Tablettes;1;2554;92;54;2;66;46,06 %;juillet
2018;Ordinateurs;1;5592;69;14;4;48;19,56 %;aout
2017;Téléphones mobiles;1;5111;43;6;3;54;20,64 %;decembre
2017;Ordinateurs;1;6129;101;55;2;35;46,69 %;octobre
2018;Ordinateurs;1;3805;60;14;3;130;46,97 %;septembre
2018;Ordinateurs;1;20966;132;17;3;114;14,38 %;janvier
2018;Tablettes;1;1517;35;11;2;130;59,00 %;janvier
2018;Téléphones mobiles;1;7683;210;65;2;1;61,57 %;janvier
2016;Tablettes;1;36003;478;121;2;1;12,28 %;janvier
2016;Tablettes;1;43126;735;168;2;1;28,61 %;janvier
2017;Ordinateurs;1;230;13;6;2;1;65,34 %;janvier
2018;Téléphones mobiles;1;8573;97;16;4;87;21,19 %;janvier
2016;Tablettes;1;39915;190;52;2;1;<10%;janvier
2017;Tablettes;1;23149;459;55;2;1;58,99 %;janvier
2018;Téléphones mobiles;1;8870;128;41;2;166;87,75 %;janvier
2017;Téléphones mobiles;1;1377;13;0;4;1;<10%;janvier
2017;Tablettes;1;13187;227;84;3;1;28,35 %;janvier
2018;Tablettes;1;3099;42;8;2;55;78,88 %;fevrier
2017;Téléphones mobiles;1;730;12;0;4;1;<10%;fevrier
2018;Ordinateurs;1;15010;188;37;2;86;76,82 %;fevrier
2018;Tablettes;1;2473;50;13;3;65;57,39 %;fevrier
2016;Tablettes;1;5388;211;118;3;1;31,04 %;fevrier
2018;Tablettes;1;8979;26;4;2;41;29,06 %;fevrier
2016;Tablettes;1;2086;73;17;2;1;84,83 %;fevrier
2016;Ordinateurs;1;11591;253;62;2;1;78,93 %;fevrier
2018;Téléphones mobiles;1;3588;86;26;2;99;83,15 %;fevrier
2018;Téléphones mobiles;1;12974;400;109;2;60;65,35 %;fevrier
2017;Tablettes;1;18093;365;41;2;1;56,81 %;fevrier
2016;Tablettes;1;9562;248;91;2;1;16,81 %;mars
2016;Téléphones mobiles;1;666;20;0;2;1;<10%;mars
2018;Ordinateurs;1;4005;67;22;3;98;33,04 %;mars
2017;Tablettes;1;31655;468;131;3;1;33,05 %;mars
2017;Tablettes;1;18418;290;76;2;1;<10%;mars
2018;Ordinateurs;1;137963;828;56;3;31;14,75 %;mars
2016;Tablettes;1;43781;576;132;2;1;24,97 %;mars
2017;Téléphones mobiles;1;909;13;0;3;1;<10%;mars
2016;Ordinateurs;1;9731;261;63;2;1;74,14 %;mars
2016;Ordinateurs;1;185;7;3;2;1;51,82 %;mars
2017;Tablettes;1;160;6;3;3;1;90,40 %;avril
2016;Tablettes;1;45121;624;115;2;1;25,17 %;avril
2016;Tablettes;1;35979;670;183;2;1;<10%;avril
2016;Tablettes;1;5217;203;112;3;1;19,92 %;avril
2017;Ordinateurs;1;794;36;17;3;1;75,05 %;avril
2016;Téléphones mobiles;1;6442;307;13;2;1;44,75 %;avril
2016;Ordinateurs;1;1105;36;9;2;1;82,83 %;avril
2017;Téléphones mobiles;1;1190;21;0;3;1;<10%;avril
2017;Tablettes;1;19314;242;66;3;1;35,63 %;avril
2016;Tablettes;1;115624;1252;80;2;1;12,59 %;avril
2018;Ordinateurs;1;842;5;1;3;125;12,55 %;mai
2017;Ordinateurs;1;598;31;13;2;1;80,48 %;mai
2017;Tablettes;1;12804;203;49;2;1;<10%;mai
2017;Téléphones mobiles;1;2302;43;2;3;1;<10%;mai
2016;Ordinateurs;1;1189;30;8;2;1;82,34 %;mai
2016;Ordinateurs;1;147;11;5;2;1;47,73 %;mai
2017;Tablettes;1;9748;218;61;2;1;<10%;juin
2017;Téléphones mobiles;1;1920;51;1;3;1;<10%;juin
2018;Ordinateurs;1;5027;69;8;4;20;17,79 %;juin
2018;Tablettes;1;792;33;6;3;139;41,02 %;juin
2018;Ordinateurs;1;415;3;1;2;17;23,39 %;juin
2016;Tablettes;1;124418;1577;98;3;1;12,15 %;juin
2016;Ordinateurs;1;170;14;7;2;1;65,89 %;juin
2018;Tablettes;1;1476;42;18;3;74;25,57 %;juin
2016;Téléphones mobiles;1;716;8;0;3;1;<10%;juillet
2016;Tablettes;1;6317;139;82;3;1;29,81 %;juillet
2016;Tablettes;1;36866;521;98;2;1;26,87 %;juillet
2018;Tablettes;1;903;55;20;2;18;66,81 %;juillet
2018;Tablettes;1;5394;65;23;3;110;30,43 %;aout
2016;Ordinateurs;1;151;7;4;2;1;57,85 %;aout
2017;Téléphones mobiles;1;1719;4;0;5;1;18,56 %;aout
2018;Tablettes;1;2632;75;63;2;62;55,35 %;aout
2017;Tablettes;1;404;14;6;1;1;90,58 %;aout
2018;Téléphones mobiles;1;433;7;3;2;36;31,38 %;septembre
2018;Téléphones mobiles;1;348694;2980;238;1;107;0;septembre
2018;Tablettes;1;325;8;2;3;54;52,48 %;septembre
2017;Tablettes;1;3402;123;99;2;1;87,64 %;septembre
2017;Tablettes;1;10302;277;35;2;1;55,86 %;septembre
2017;Tablettes;1;14992;234;94;3;1;39,89 %;septembre
2018;Tablettes;1;14933;92;12;4;68;<10%;septembre
2017;Tablettes;1;7514;167;85;2;1;<10%;septembre
2016;Téléphones mobiles;1;3624;89;4;3;1;<10%;septembre
2017;Ordinateurs;1;136;19;9;2;1;80,47 %;septembre
2017;Téléphones mobiles;1;699;11;0;5;1;<10%;septembre
2018;Ordinateurs;1;41152;225;21;1;47;0;octobre
2017;Téléphones mobiles;1;27538;411;14;3;1;<10%;octobre
2016;Tablettes;1;30131;310;82;2;1;<10%;octobre
2017;Tablettes;1;85886;1097;67;2;1;24,64 %;octobre
2018;Téléphones mobiles;1;444825;4039;313;1;33;0;octobre
2018;Ordinateurs;1;387;13;9;2;61;68,37 %;octobre
2018;Téléphones mobiles;1;7841;63;9;4;34;53,95 %;octobre
2016;Téléphones mobiles;1;551;7;0;4;1;<10%;octobre
2017;Tablettes;1;98743;422;72;2;1;15,24 %;octobre
2017;Tablettes;1;12552;190;74;3;1;35,36 %;octobre
2016;Tablettes;1;37968;542;94;3;1;27,12 %;octobre
2016;Téléphones mobiles;1;1241;16;0;3;1;<10%;novembre
2017;Ordinateurs;1;1358;12;1;3;78;<10%;novembre
2016;Ordinateurs;1;38581;477;160;3;1;24,09 %;novembre
2017;Tablettes;1;75030;664;41;3;55;19,62 %;decembre
2016;Ordinateurs;1;861;27;7;2;1;73,34 %;decembre
2016;Tablettes;1;18803;283;77;2;1;<10%;decembre
2017;Tablettes;1;3939;48;18;3;23;31,75 %;decembre
2017;Tablettes;1;2295;55;23;2;15;84,50 %;decembre
2018;Téléphones mobiles;1;216;5;2;3;27;64,29 %;juillet
2018;Téléphones mobiles;1;31407;616;169;2;17;22,92 %;juillet
2018;Ordinateurs;1;7998;103;22;3;54;24,29 %;septembre
2018;Tablettes;1;1489;44;14;2;13;86,72 %;janvier
2018;Ordinateurs;1;20867;173;66;3;36;35,69 %;aout
2018;Tablettes;1;542;4;0;5;225;<10%;avril
2018;Ordinateurs;1;512;15;7;2;39;71,11 %;aout
2018;Téléphones mobiles;1;9405;89;14;4;40;57,08 %;septembre
2017;Téléphones mobiles;1;14992;224;18;2;15;41,93 %;decembre
2018;Téléphones mobiles;0;219;2;0;2;64;15,68 %;juin
2018;Téléphones mobiles;0;4936;65;8;3;19;<10%;septembre
2017;Ordinateurs;0;4507;34;4;3;14;<10%;decembre
2018;Tablettes;0;2455;60;16;2;39;27,68 %;juillet
2017;Téléphones mobiles;0;15079;305;23;2;25;39,17 %;novembre
2018;Tablettes;0;3098;27;1;4;5;<10%;avril
2018;Téléphones mobiles;0;8049;153;15;3;6;14,23 %;aout
2018;Téléphones mobiles;0;1339;19;3;2;3;40,72 %;mars
2018;Tablettes;0;4326;108;11;3;6;22,10 %;octobre
2018;Téléphones mobiles;0;1930;31;8;2;1;37,13 %;mai
2017;Tablettes;0;6993;130;11;2;10;45,55 %;novembre
2016;Tablettes;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;110;7;2;3;0;58,51 %;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;144;10;2;2;0;80,45 %;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;2874;21;5;4;0;24,03 %;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;15;0;0;2;0;12,71 %;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;942;14;5;3;0;76,40 %;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;1;0;0;1;0;100,00 %;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;1148;32;20;2;0;77,94 %;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;1233;87;32;1;0;99,20 %;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;204;3;2;2;0;85,00 %;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;19103;214;20;2;0;66,38 %;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;144;0;0;4;0;<10%;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;<10%;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;67;10;5;2;0;91,78 %;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;763;17;4;2;0;75,69 %;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;1435;5;0;6;0;<10%;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;3535;60;18;2;0;84,33 %;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;12853;310;124;2;0;28,24 %;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;415;2;0;3;0;<10%;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;12212;77;19;4;0;24,38 %;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;230;21;7;1;0;99,14 %;janvier
2018;Ordinateurs;0;3029;36;15;2;0;<10%;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;1613;53;12;2;0;79,73 %;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2018;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Tablettes;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2016;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;637;8;4;2;0;<10%;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2017;Ordinateurs;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;19;0;0;2;0;65,52 %;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2016;Tablettes;0;0;0;0;0;0;0;janvier
2016;Ordinateurs;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;2;0;0;1;0;100,00 %;janvier
2016;Ordinateurs;0;187;11;5;2;0;65,16 %;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2016;Autre;0;0;0;0;0;0;0;janvier
2018;Autre;0;0;0;0;0;0;0;janvier
2018;Tablettes;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
2017;Autre;0;0;0;0;0;0;0;janvier
2018;Téléphones mobiles;0;0;0;0;0;0;0;janvier
